common_voice_hi_40958212.wav|माई नेम इज खान मेरे करियर की सबसे अच्छी कहानी: शाहरुख|माई नेम इज खान मेरे करियर की सबसे अच्छी कहानी: शाहरुख
common_voice_hi_40958213.wav|अफवाह निकली अजमेर दरगाह परिसर को बम से उड़ाने की धमकी|अफवाह निकली अजमेर दरगाह परिसर को बम से उड़ाने की धमकी
common_voice_hi_40986161.wav|अरबों की संपत्ति छोड़कर संन्यास लेगा यह दिग्गज बिजनेसमैन|अरबों की संपत्ति छोड़कर संन्यास लेगा यह दिग्गज बिजनेसमैन
common_voice_hi_40986162.wav|आरटीआई अधिनियम सरकारी काम काज में कर रहा हस्तक्षेप: खुर्शीद|आरटीआई अधिनियम सरकारी काम काज में कर रहा हस्तक्षेप: खुर्शीद
common_voice_hi_40986163.wav|दिल्ली में मिली पूर्वोत्तर की लड़की की लाश, लिव इन पार्टनर पर शक|दिल्ली में मिली पूर्वोत्तर की लड़की की लाश, लिव इन पार्टनर पर शक
common_voice_hi_40986164.wav|हंगामे के बाद दोनों सदनों की कार्यवाही दिनभर के लिए स्थगित|हंगामे के बाद दोनों सदनों की कार्यवाही दिनभर के लिए स्थगित
common_voice_hi_40986165.wav|अन्ना ने ललकारा, भ्रष्ट सरकार की बलि लेंगे|अन्ना ने ललकारा, भ्रष्ट सरकार की बलि लेंगे
common_voice_hi_40986166.wav|वे हमें रोक नहीं सकते।|वे हमें रोक नहीं सकते।
common_voice_hi_40986167.wav|मुनाफा कमाना हमारे खून का हिस्सा है: नारायण मूर्ति|मुनाफा कमाना हमारे खून का हिस्सा है: नारायण मूर्ति
common_voice_hi_40986168.wav|यहाँ बैठ जाते है।|यहाँ बैठ जाते है।
common_voice_hi_40986169.wav|फिर चलेगा बाहुबली और देवसेना की जोड़ी का जादू, इस फिल्म में आएंगे नजर|फिर चलेगा बाहुबली और देवसेना की जोड़ी का जादू, इस फिल्म में आएंगे नजर
common_voice_hi_40986170.wav|सरसंघचालक मोहन भागवत आज संघ और हिंदुत्व के रिश्ते पर करेंगे चर्चा|सरसंघचालक मोहन भागवत आज संघ और हिंदुत्व के रिश्ते पर करेंगे चर्चा
common_voice_hi_40998045.wav|सामना के जरिए शिवसेना ने कांग्रेस और एनसीपी पर जमकर निशाना साधा|सामना के जरिए शिवसेना ने कांग्रेस और एनसीपी पर जमकर निशाना साधा
common_voice_hi_40998046.wav|अपराधियों ने बिगाड़ा अखिलेश के उत्तर प्रदेश का चेहरा|अपराधियों ने बिगाड़ा अखिलेश के उत्तर प्रदेश का चेहरा
common_voice_hi_40998047.wav|सफाई को लेकर दिल्ली नगर निगम और केजरीवाल सरकार के बीच टकराव|सफाई को लेकर दिल्ली नगर निगम और केजरीवाल सरकार के बीच टकराव
common_voice_hi_40998048.wav|कहां है बर्थडे गर्ल मिनाक्षी शिषाद्री?, जानें उनके साथ हुई खास बातचीत में|कहां है बर्थडे गर्ल मिनाक्षी शिषाद्री?, जानें उनके साथ हुई खास बातचीत में
common_voice_hi_40998049.wav|सेक्स रैकेट का भंडाफोड़, बचाई गईं चार लड़कियां|सेक्स रैकेट का भंडाफोड़, बचाई गईं चार लड़कियां
common_voice_hi_40998055.wav|खूनी पंजा वाले बयान पर नरेंद्र मोदी को नोटिस, चुनाव आयोग ने मांगा जवाब|खूनी पंजा वाले बयान पर नरेंद्र मोदी को नोटिस, चुनाव आयोग ने मांगा जवाब
common_voice_hi_40998056.wav|शरद पवार के फॉर्मूले से जागी महागठबंधन की आस, कांग्रेस को भी फायदा|शरद पवार के फॉर्मूले से जागी महागठबंधन की आस, कांग्रेस को भी फायदा
common_voice_hi_40998057.wav|रोहित शर्मा ने पास किया यो-यो टेस्ट, इंग्लैंड दौरे पर जाएंगे|रोहित शर्मा ने पास किया यो-यो टेस्ट, इंग्लैंड दौरे पर जाएंगे
common_voice_hi_40998058.wav|आप चारागाहों में जानवरों के रिरियाने की आवाज़ों को सुन सकते हैं।|आप चारागाहों में जानवरों के रिरियाने की आवाज़ों को सुन सकते हैं।
common_voice_hi_40998059.wav|न्यूजीलैंड आतंकी हमले पर बोलीं प्रियंका गांधी- हमेशा बुरी होती है नफरत|न्यूजीलैंड आतंकी हमले पर बोलीं प्रियंका गांधी- हमेशा बुरी होती है नफरत
common_voice_hi_41016442.wav|महिला की आंखें मोहक हैं तो ढंकना पड़ेगा!|महिला की आंखें मोहक हैं तो ढंकना पड़ेगा!
common_voice_hi_41115964.wav|वायरल टेस्ट: क्या गर्मियों की छुट्टियों में एडवांस फीस नहीं लेंगे स्कूल?|वायरल टेस्ट: क्या गर्मियों की छुट्टियों में एडवांस फीस नहीं लेंगे स्कूल?
common_voice_hi_41115965.wav|चेन्नई की बैटिंग सबसे दमदार, धोनी की रंगत हैरतअंगेज|चेन्नई की बैटिंग सबसे दमदार, धोनी की रंगत हैरतअंगेज
common_voice_hi_41115966.wav|तुम किसी भी हालत में आज बाहर नहीं जा सकते।|तुम किसी भी हालत में आज बाहर नहीं जा सकते।
common_voice_hi_41115967.wav|ब्रिटेन: बुर्के में आई महिलाओं से नहीं मिलेंगे सांसद|ब्रिटेन: बुर्के में आई महिलाओं से नहीं मिलेंगे सांसद
common_voice_hi_41115968.wav|ये हैं बिहार के लूटखोर बाबू लोग|ये हैं बिहार के लूटखोर बाबू लोग
common_voice_hi_41115969.wav|बड़े भाई की हत्या कर भाई फरार, पुलिस ने मां को किया गिरफ्तार|बड़े भाई की हत्या कर भाई फरार, पुलिस ने मां को किया गिरफ्तार
common_voice_hi_41115970.wav|मुझे जो चाहिए था वह मैं ख़रीद नहीं सका।|मुझे जो चाहिए था वह मैं ख़रीद नहीं सका।
common_voice_hi_41115971.wav|शांत हो जाओ।|शांत हो जाओ।
common_voice_hi_41115972.wav|अपने आखिरी टेस्ट में ओपनिंग करेंगे फिलिप ह्यूज!|अपने आखिरी टेस्ट में ओपनिंग करेंगे फिलिप ह्यूज!
common_voice_hi_41115974.wav|राज्य में लोगों को रोजगार मिल रहा है: नीतीश कुमार|राज्य में लोगों को रोजगार मिल रहा है: नीतीश कुमार
common_voice_hi_41115979.wav|लिखिए!|लिखिए!
common_voice_hi_41115980.wav|गुजरात में बना दुनिया का सबसे बड़ा क्रिकेट स्टेडियम, जानें खास बातें|गुजरात में बना दुनिया का सबसे बड़ा क्रिकेट स्टेडियम, जानें खास बातें
common_voice_hi_41115981.wav|तब अनुपम खेर ने कहा था- योगी को पार्टी से बाहर फेंक देना चाहिए|तब अनुपम खेर ने कहा था- योगी को पार्टी से बाहर फेंक देना चाहिए
common_voice_hi_41115982.wav|तुम्हारा है।|तुम्हारा है।
common_voice_hi_41115983.wav|दिल्ली पुलिस की हिरासत में युवक की मौत, रिश्तेदारों ने लगाया हत्या का आरोप|दिल्ली पुलिस की हिरासत में युवक की मौत, रिश्तेदारों ने लगाया हत्या का आरोप
common_voice_hi_41115989.wav|तुम्हारा सबसे पसंदीदा अमरीकी अभिनेता कौन है?|तुम्हारा सबसे पसंदीदा अमरीकी अभिनेता कौन है?
common_voice_hi_41115990.wav|मैं बेहोश हो गया।|मैं बेहोश हो गया।
common_voice_hi_41115991.wav|कैमरन ने किया कॉलसन का बचाव, हैकिंग प्रकरण पर जताया अफसोस|कैमरन ने किया कॉलसन का बचाव, हैकिंग प्रकरण पर जताया अफसोस
common_voice_hi_41115992.wav|चीन ने जीता लंदन ओलंपिक का पहला स्वर्ण|चीन ने जीता लंदन ओलंपिक का पहला स्वर्ण
common_voice_hi_41115993.wav|मिर्ची अटैक मामले में केस दर्ज, राजनाथ ने किया केजरीवाल को फोन|मिर्ची अटैक मामले में केस दर्ज, राजनाथ ने किया केजरीवाल को फोन
common_voice_hi_41115994.wav|बिहार: सीतामढ़ी में मूर्ति विसर्जन को लेकर दो गुटों में झड़प, इंटरनेट सेवा बंद|बिहार: सीतामढ़ी में मूर्ति विसर्जन को लेकर दो गुटों में झड़प, इंटरनेट सेवा बंद
common_voice_hi_41115995.wav|मैं उसका बर्ताव नहीं सह सकता।|मैं उसका बर्ताव नहीं सह सकता।
common_voice_hi_41115996.wav|पीयूष गोयल का सोनिया गांधी पर पलटवार, आरसीईपी-एफटीए पर दागे ताबड़तोड़ सवाल|पीयूष गोयल का सोनिया गांधी पर पलटवार, आरसीईपी-एफटीए पर दागे ताबड़तोड़ सवाल
common_voice_hi_41115997.wav|क्रिकेट ही नहीं इन खेलों में भी बाहरी खिलाड़ियों ने इंग्लैंड को बनाया चैम्पियन|क्रिकेट ही नहीं इन खेलों में भी बाहरी खिलाड़ियों ने इंग्लैंड को बनाया चैम्पियन
common_voice_hi_41115998.wav|राजस्थान चुनाव: खींवसर सीट पर लोकतांत्रिक पार्टी जीती|राजस्थान चुनाव: खींवसर सीट पर लोकतांत्रिक पार्टी जीती
common_voice_hi_41115999.wav|राठौर की बेल संबंधी अपील पर पर्याप्त समय की मांग|राठौर की बेल संबंधी अपील पर पर्याप्त समय की मांग
common_voice_hi_41116000.wav|संसद में विपक्ष ने सरकार को महंगाई पर घेरा|संसद में विपक्ष ने सरकार को महंगाई पर घेरा
common_voice_hi_41116001.wav|विवाद में पड़े निकम, सरकार को बयान देने का निर्देश|विवाद में पड़े निकम, सरकार को बयान देने का निर्देश
common_voice_hi_41116002.wav|अगले महीने संयुक्त सैन्य अभ्यास करेंगे अमेरिका और दक्षिण कोरिया|अगले महीने संयुक्त सैन्य अभ्यास करेंगे अमेरिका और दक्षिण कोरिया
common_voice_hi_41116003.wav|लोकसभा चुनवों के लिए कांग्रेस का घोषणा पत्र जारी|लोकसभा चुनवों के लिए कांग्रेस का घोषणा पत्र जारी
common_voice_hi_41116034.wav|समाचार सार -फोन का झमेला|समाचार सार -फोन का झमेला
common_voice_hi_41116035.wav|मैं बीस साल का हुँ|मैं बीस साल का हुँ
common_voice_hi_41116036.wav|चीन में दंगल का धमाल, बनी सबसे ज्यादा कमाई करने वाली फिल्म|चीन में दंगल का धमाल, बनी सबसे ज्यादा कमाई करने वाली फिल्म
common_voice_hi_41116037.wav|खुले दरवाजे में ही नीतीश के हेलीकॉप्टर ने भर दी उड़ान|खुले दरवाजे में ही नीतीश के हेलीकॉप्टर ने भर दी उड़ान
common_voice_hi_41116038.wav|तुम बहुत कुछ सीखोगे।|तुम बहुत कुछ सीखोगे।
common_voice_hi_41116048.wav|मुस्लिमों की दुर्दशा के किस्से सुनकर बना था जेहादी, अब भी हूं: यासीन भटकल|मुस्लिमों की दुर्दशा के किस्से सुनकर बना था जेहादी, अब भी हूं: यासीन भटकल
common_voice_hi_41116050.wav|वृंदा करात का हमला, कहा- उन्नाव मामले में आरोपियों को बचा रही योगी सरकार|वृंदा करात का हमला, कहा- उन्नाव मामले में आरोपियों को बचा रही योगी सरकार
common_voice_hi_41116052.wav|अब जापान में दौड़ेगी फिल्म भाग मिल्खा भाग, पोस्टर रिलीज|अब जापान में दौड़ेगी फिल्म भाग मिल्खा भाग, पोस्टर रिलीज
common_voice_hi_41116053.wav|कोर्ट में पेश नहीं हुए केजरीवाल और सिसोदिया, लगा जुर्माना|कोर्ट में पेश नहीं हुए केजरीवाल और सिसोदिया, लगा जुर्माना
common_voice_hi_41116055.wav|जानकर हैरान रह जाएंगे, अमेरिका में भी है दिल्ली, लखनऊ और कलकत्ता|जानकर हैरान रह जाएंगे, अमेरिका में भी है दिल्ली, लखनऊ और कलकत्ता
common_voice_hi_41116063.wav|आसान होगी संपत्ति घोषणा की प्रक्रिया|आसान होगी संपत्ति घोषणा की प्रक्रिया
common_voice_hi_41116064.wav|स्पीकर का अपमान करना हमारा मकसद नहीं था- अधीर रंजन चौधरी|स्पीकर का अपमान करना हमारा मकसद नहीं था- अधीर रंजन चौधरी
common_voice_hi_41116066.wav|वह मृत्यु से डरता नहीं था।|वह मृत्यु से डरता नहीं था।
common_voice_hi_41116067.wav|लश्कर और जैश ने की तालिबान की मदद: मलिक|लश्कर और जैश ने की तालिबान की मदद: मलिक
common_voice_hi_41116073.wav|गुजर गया कथित कयामत का दिन, कोई नुकसान नहीं|गुजर गया कथित कयामत का दिन, कोई नुकसान नहीं
common_voice_hi_41116075.wav|रियो टेस्ट इवेंट में थाईलैंड की निशानेबाज ने जीता गोल्ड|रियो टेस्ट इवेंट में थाईलैंड की निशानेबाज ने जीता गोल्ड
common_voice_hi_41116077.wav|अर्थात्: सफलता की विफलता|अर्थात्: सफलता की विफलता
common_voice_hi_41116078.wav|मुंबई: मेयर चुनाव में प्रत्याशी नहीं उतारेगी बीजेपी, शिवसेना को समर्थन करने पर मंथन|मुंबई: मेयर चुनाव में प्रत्याशी नहीं उतारेगी बीजेपी, शिवसेना को समर्थन करने पर मंथन
common_voice_hi_41116080.wav|अफ्रीकी दौरे के लिए भारतीय महिला हॉकी टीम घोषित|अफ्रीकी दौरे के लिए भारतीय महिला हॉकी टीम घोषित
common_voice_hi_41116087.wav|सचिन पायलट के कार्यक्रम में भाजपाईयों का हंगामा|सचिन पायलट के कार्यक्रम में भाजपाईयों का हंगामा
common_voice_hi_41116088.wav|राम मंदिर पर सपा सांसद की सफाई- याद दिलाया सरकार का कार्यकाल|राम मंदिर पर सपा सांसद की सफाई- याद दिलाया सरकार का कार्यकाल
common_voice_hi_41116089.wav|दुकान कल बंद होगा।|दुकान कल बंद होगा।
common_voice_hi_41116090.wav|शबाना आजमी ने शाहरुख की बेटी सुहाना के लिए कही ये बड़ी बात|शबाना आजमी ने शाहरुख की बेटी सुहाना के लिए कही ये बड़ी बात
common_voice_hi_41116091.wav|मुजफ्फरनगर दंगे: मुस्लिम नेताओं से वापस नहीं होंगे केस|मुजफ्फरनगर दंगे: मुस्लिम नेताओं से वापस नहीं होंगे केस
common_voice_hi_41116117.wav|मैं रूसी में क्यों नहीं लिखता?|मैं रूसी में क्यों नहीं लिखता?
common_voice_hi_41116118.wav|सैफ आने वाली फिल्म फैंटम के किसी भी गाने में नहीं करेंगे लिप सिंक|सैफ आने वाली फिल्म फैंटम के किसी भी गाने में नहीं करेंगे लिप सिंक
common_voice_hi_41116119.wav|ब्राउन सरकार के एक और मंत्री ने दिया इस्तीफा|ब्राउन सरकार के एक और मंत्री ने दिया इस्तीफा
common_voice_hi_41116120.wav|हमारे ग्रह का ध्यान रखें।|हमारे ग्रह का ध्यान रखें।
common_voice_hi_41116121.wav|पूरा होगा जर्मनी में पढ़ाई का सपना, पीजी करने के लिए स्कॉलरशिप|पूरा होगा जर्मनी में पढ़ाई का सपना, पीजी करने के लिए स्कॉलरशिप
common_voice_hi_41116127.wav|स्टार्टअप विलेज के जरिए रोज तैयार हो रहा है एक कारोबारी|स्टार्टअप विलेज के जरिए रोज तैयार हो रहा है एक कारोबारी
common_voice_hi_41116128.wav|विकास की करवट लेने की कोशिश में बस्तर|विकास की करवट लेने की कोशिश में बस्तर
common_voice_hi_41116129.wav|जींद लाया गया कैप्टन पवन का पार्थिव शरीर, आज अंतिम संस्कार|जींद लाया गया कैप्टन पवन का पार्थिव शरीर, आज अंतिम संस्कार
common_voice_hi_41116130.wav|फडणवीस कैबिनेट का विस्तार, संजय कुटे ने ली शपथ|फडणवीस कैबिनेट का विस्तार, संजय कुटे ने ली शपथ
common_voice_hi_41116131.wav|मोदी के मंत्री ने नीतीश पर हिंदुओं को अपमानित करने का लगाया आरोप|मोदी के मंत्री ने नीतीश पर हिंदुओं को अपमानित करने का लगाया आरोप
common_voice_hi_41116132.wav|दिल्ली के कानून मंत्री जितेंद्र तोमर के खिलाफ बीजेपी का विरोध प्रदर्शन|दिल्ली के कानून मंत्री जितेंद्र तोमर के खिलाफ बीजेपी का विरोध प्रदर्शन
common_voice_hi_41116133.wav|सहारनपुर से ग्राउंड रिपोर्ट: हिंसा से गुस्साए दलित बन रहे बौद्ध|सहारनपुर से ग्राउंड रिपोर्ट: हिंसा से गुस्साए दलित बन रहे बौद्ध
common_voice_hi_41116134.wav|सरकार और आईआईटी के बीच गतिरोध खत्म|सरकार और आईआईटी के बीच गतिरोध खत्म
common_voice_hi_41116135.wav|आखिर आतंकवाद के मुद्दे पर बात करने से क्यों डरता है पाकिस्तान?|आखिर आतंकवाद के मुद्दे पर बात करने से क्यों डरता है पाकिस्तान?
common_voice_hi_41116136.wav|बांग्लादेश: दो समूहों में मारपीट के बाद हिंदू मंदिर में तोड़फोड़|बांग्लादेश: दो समूहों में मारपीट के बाद हिंदू मंदिर में तोड़फोड़
common_voice_hi_41116137.wav|हिंदी ट्रांस्लेटर के पद पर वैकेंसी|हिंदी ट्रांस्लेटर के पद पर वैकेंसी
common_voice_hi_41116138.wav|खंजर जैसी जबान का कमाल|खंजर जैसी जबान का कमाल
common_voice_hi_41116139.wav|मुझे नहीं लगता कि टॉम टेस्ट में पास होगा।|मुझे नहीं लगता कि टॉम टेस्ट में पास होगा।
common_voice_hi_41116140.wav|तूफ़ानों से पेड़ों की जड़ें और गहरी व मज़बूत होती है।|तूफ़ानों से पेड़ों की जड़ें और गहरी व मज़बूत होती है।
common_voice_hi_41117362.wav|बिहार: आपसी झड़प में दो नक्सली ढेर|बिहार: आपसी झड़प में दो नक्सली ढेर
common_voice_hi_41117363.wav|टीम अन्ना के नए पोस्टर ब्वॉय होंगे अरविंद केजरीवाल|टीम अन्ना के नए पोस्टर ब्वॉय होंगे अरविंद केजरीवाल
common_voice_hi_41117364.wav|हम मजबूत लोकपाल लेकर आएंगे: पीएम|हम मजबूत लोकपाल लेकर आएंगे: पीएम
common_voice_hi_41117365.wav|गैर-कांग्रेसी मोर्चे की चर्चा के बीच सोनिया ने बुलाई विपक्ष की डिनर पार्टी|गैर-कांग्रेसी मोर्चे की चर्चा के बीच सोनिया ने बुलाई विपक्ष की डिनर पार्टी
common_voice_hi_41117366.wav|भूमध्य रेखा पृथ्वी को दो गोलार्धों में बांटती है।|भूमध्य रेखा पृथ्वी को दो गोलार्धों में बांटती है।
common_voice_hi_41117367.wav|अंग्रेजों के लहू से लाल हुई गुर्रा बनेगी यूपी में कांग्रेस का सियासी हथियार|अंग्रेजों के लहू से लाल हुई गुर्रा बनेगी यूपी में कांग्रेस का सियासी हथियार
common_voice_hi_41117368.wav|जयसूर्या की अगुआई वाली श्रीलंकाई चयनसमिति ने दिया इस्तीफा|जयसूर्या की अगुआई वाली श्रीलंकाई चयनसमिति ने दिया इस्तीफा
common_voice_hi_41117369.wav|भड़काऊ भाषण देने वाले बीजेपी नेता गिरिराज सिंह के खिलाफ वारंट जारी|भड़काऊ भाषण देने वाले बीजेपी नेता गिरिराज सिंह के खिलाफ वारंट जारी
common_voice_hi_41117370.wav|इंडिया गेट पर शांतिपूर्ण प्रदर्शन करने दिया जाए: शीला दीक्षित|इंडिया गेट पर शांतिपूर्ण प्रदर्शन करने दिया जाए: शीला दीक्षित
common_voice_hi_41117371.wav|पंजाबः दो संदिग्ध पाकिस्तान समर्थक कश्मीरी हैकर गिरफ्तार|पंजाबः दो संदिग्ध पाकिस्तान समर्थक कश्मीरी हैकर गिरफ्तार
common_voice_hi_41117372.wav|घनचक्कर में फिर साथ दिखेंगे विद्या-इमरान|घनचक्कर में फिर साथ दिखेंगे विद्या-इमरान
common_voice_hi_41117373.wav|सीजेआई को आरटीआई के दायरे में लाने वाले फैसले को चुनौती|सीजेआई को आरटीआई के दायरे में लाने वाले फैसले को चुनौती
common_voice_hi_41117374.wav|जब अपने जूतों की अलमारी में सो गए थे करण जौहर, सुनाया दिलचस्प किस्सा|जब अपने जूतों की अलमारी में सो गए थे करण जौहर, सुनाया दिलचस्प किस्सा
common_voice_hi_41117375.wav|जयपुर के निकट घाट वाले बालाजी का भव्य मंदिर|जयपुर के निकट घाट वाले बालाजी का भव्य मंदिर
common_voice_hi_41117376.wav|एसआईटी की पूछताछ जिंदगी का बेहद मुश्किल वक्त था: मोदी|एसआईटी की पूछताछ जिंदगी का बेहद मुश्किल वक्त था: मोदी
common_voice_hi_41117377.wav|ब्रह्मोस के बाद वियतनाम से वरुणास्त्र टॉरपीडो का सौदा कर चीन को साधेगा भारत|ब्रह्मोस के बाद वियतनाम से वरुणास्त्र टॉरपीडो का सौदा कर चीन को साधेगा भारत
common_voice_hi_41117378.wav|राजनीति नहीं फिल्मों में काम करेंगी राज ठाकरे की बेटी, ऐसी है चर्चा|राजनीति नहीं फिल्मों में काम करेंगी राज ठाकरे की बेटी, ऐसी है चर्चा
common_voice_hi_41117379.wav|हैवीवेट शेयरों में गिरावट से बाजार टूटा, सेंसेक्स सपाट बंद|हैवीवेट शेयरों में गिरावट से बाजार टूटा, सेंसेक्स सपाट बंद
common_voice_hi_41117380.wav|यूपी: आईएएस अफसर की खुदकुशी पर सियासत गरमाई|यूपी: आईएएस अफसर की खुदकुशी पर सियासत गरमाई
common_voice_hi_41117381.wav|अब दलाल स्ट्रीट पर कालाधन नहीं होगा सफेद, आधार करेगा निगरानी|अब दलाल स्ट्रीट पर कालाधन नहीं होगा सफेद, आधार करेगा निगरानी
common_voice_hi_41117382.wav|क्या आप मेरी मदद कर सकते हैं|क्या आप मेरी मदद कर सकते हैं
common_voice_hi_41117383.wav|फिर दिखेगी अक्षय कुमार की देशभक्ति, दिलाएंगे आजाद भारत को पहला गोल्ड|फिर दिखेगी अक्षय कुमार की देशभक्ति, दिलाएंगे आजाद भारत को पहला गोल्ड
common_voice_hi_41117384.wav|जो भी हो!|जो भी हो!
common_voice_hi_41117385.wav|क्या चुनाव लड़ेंगी उर्मिला मातोंडकर? कांग्रेस ने दिया ऐसा जवाब|क्या चुनाव लड़ेंगी उर्मिला मातोंडकर? कांग्रेस ने दिया ऐसा जवाब
common_voice_hi_41117386.wav|गूगल बैलून से देगी इंटरनेट सेवा|गूगल बैलून से देगी इंटरनेट सेवा
common_voice_hi_41117387.wav|जानें, क्यों अंबेडकर ने हिंदू धर्म छोड़कर बौद्ध धर्म अपना लिया था|जानें, क्यों अंबेडकर ने हिंदू धर्म छोड़कर बौद्ध धर्म अपना लिया था
common_voice_hi_41117388.wav|यूपी के बांदा में विदेशी महिला को सड़क पर दौड़ा-दौड़ा कर पीटा|यूपी के बांदा में विदेशी महिला को सड़क पर दौड़ा-दौड़ा कर पीटा
common_voice_hi_41117389.wav|मुंबई से दिल्ली तक का सफर ट्रेन से तय करेंगे किंग खान|मुंबई से दिल्ली तक का सफर ट्रेन से तय करेंगे किंग खान
common_voice_hi_41117390.wav|निर्भया के दोस्त का दावा, झूठी कहानी है इंडियाज डॉटर|निर्भया के दोस्त का दावा, झूठी कहानी है इंडियाज डॉटर
common_voice_hi_41117391.wav|टॉम मैरी की मदद क्यों करना चाहता है?|टॉम मैरी की मदद क्यों करना चाहता है?
common_voice_hi_41117392.wav|वाकयुद्ध के बाद पाकिस्तान ने नरम किये तेवर|वाकयुद्ध के बाद पाकिस्तान ने नरम किये तेवर
common_voice_hi_41117393.wav|आपके बैंक अकाउंट से लेकर सारी जानकारी हैक हो सकती है|आपके बैंक अकाउंट से लेकर सारी जानकारी हैक हो सकती है
